Pseudo-terminal will not be allocated because stdin is not a terminal.
Warning: Permanently added '[a.pinggy.io]:443' (RSA) to the list of known hosts.
Allocated port 9 for remote forward to localhost:3000
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
http://iucyx-173-23-242-51.run.pinggy-free.link
https://iucyx-173-23-242-51.run.pinggy-free.link

RB: 0, SB: 0, TC: 0, AC: 0               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 1420, SB: 181, TC: 1, AC: 1               
RB: 1420, SB: 181, TC: 1, AC: 1               
RB: 1420, SB: 5333, TC: 1, AC: 1               
RB: 1420, SB: 5333, TC: 1, AC: 0               
RB: 103471, SB: 1068941, TC: 76, AC: 1               
RB: 103471, SB: 1068941, TC: 76, AC: 0               
RB: 103471, SB: 1068941, TC: 77, AC: 1               
RB: 104357, SB: 1068953, TC: 77, AC: 2               
RB: 104357, SB: 1068953, TC: 77, AC: 2               
RB: 105243, SB: 1068953, TC: 78, AC: 2               
RB: 105243, SB: 1068953, TC: 78, AC: 1               
RB: 105243, SB: 1068953, TC: 79, AC: 2               
RB: 105243, SB: 1068953, TC: 79, AC: 2               
RB: 105243, SB: 1068953, TC: 79, AC: 2               
RB: 106129, SB: 1068965, TC: 79, AC: 3               
RB: 106129, SB: 1068965, TC: 79, AC: 2               
RB: 106129, SB: 1068965, TC: 80, AC: 3               
RB: 106129, SB: 1068965, TC: 80, AC: 3               
RB: 106129, SB: 1068977, TC: 79, AC: 2               
RB: 106129, SB: 1068977, TC: 79, AC: 1               
RB: 106129, SB: 1068977, TC: 79, AC: 0               
RB: 106129, SB: 1068977, TC: 79, AC: 0               
RB: 107015, SB: 1068977, TC: 80, AC: 1               
RB: 107015, SB: 1068977, TC: 80, AC: 0               
RB: 107015, SB: 1068977, TC: 81, AC: 1               
RB: 107015, SB: 1068977, TC: 81, AC: 1               
RB: 107015, SB: 1068977, TC: 81, AC: 1               
RB: 107901, SB: 1068989, TC: 81, AC: 2               
RB: 107901, SB: 1068989, TC: 81, AC: 2               
RB: 107901, SB: 1068989, TC: 81, AC: 1               
RB: 107901, SB: 1068989, TC: 82, AC: 2               
RB: 107901, SB: 1068989, TC: 82, AC: 2               
RB: 107901, SB: 1069001, TC: 82, AC: 3               
RB: 107901, SB: 1069001, TC: 82, AC: 3               
RB: 107901, SB: 1069001, TC: 82, AC: 2               
RB: 107901, SB: 1069001, TC: 83, AC: 3               
RB: 108787, SB: 1069013, TC: 82, AC: 3               
RB: 108787, SB: 1069013, TC: 82, AC: 1               
RB: 108787, SB: 1069013, TC: 82, AC: 0               
RB: 108787, SB: 1069013, TC: 82, AC: 0               
RB: 108787, SB: 1069013, TC: 83, AC: 1               
RB: 108787, SB: 1069013, TC: 83, AC: 0               
RB: 108787, SB: 1069013, TC: 83, AC: 0               
RB: 108787, SB: 1069013, TC: 84, AC: 1               
RB: 108787, SB: 1069013, TC: 84, AC: 1               
RB: 110559, SB: 1069025, TC: 84, AC: 2               
RB: 110559, SB: 1069025, TC: 84, AC: 2               
RB: 110559, SB: 1069025, TC: 84, AC: 1               
RB: 110559, SB: 1069025, TC: 85, AC: 2               
RB: 110559, SB: 1069025, TC: 85, AC: 2               
RB: 111445, SB: 1069037, TC: 85, AC: 3               
RB: 111445, SB: 1069037, TC: 85, AC: 2               
RB: 111445, SB: 1069037, TC: 86, AC: 3               
RB: 111445, SB: 1069037, TC: 86, AC: 3               
RB: 111445, SB: 1069049, TC: 85, AC: 3               
RB: 111445, SB: 1069049, TC: 85, AC: 1               
RB: 111445, SB: 1069049, TC: 85, AC: 0               
RB: 111445, SB: 1069049, TC: 85, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 86, AC: 0               
RB: 111445, SB: 1069049, TC: 86, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 87, AC: 0               
RB: 111445, SB: 1069049, TC: 87, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 88, AC: 0               
RB: 111445, SB: 1069049, TC: 88, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 89, AC: 0               
RB: 111445, SB: 1069049, TC: 89, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 90, AC: 0               
RB: 111445, SB: 1069049, TC: 90, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 91, AC: 0               
RB: 111445, SB: 1069049, TC: 91, AC: 0               
RB: 111445, SB: 1069049, TC: 91, AC: 0               
RB: 111445, SB: 1069049, TC: 91, AC: 4294967295               
RB: 111445, SB: 1069049, TC: 92, AC: 0               
RB: 111445, SB: 1069049, TC: 92, AC: 0               
RB: 112331, SB: 1069061, TC: 87, AC: 2               
RB: 112331, SB: 1069061, TC: 87, AC: 1               
RB: 112331, SB: 1069061, TC: 88, AC: 2               
RB: 112331, SB: 1069061, TC: 88, AC: 2               
RB: 112331, SB: 1069061, TC: 88, AC: 2               
RB: 114103, SB: 1069073, TC: 88, AC: 3               
RB: 114103, SB: 1069073, TC: 88, AC: 3               
RB: 114103, SB: 1069073, TC: 88, AC: 2               
RB: 114103, SB: 1069073, TC: 89, AC: 3               
RB: 114103, SB: 1069085, TC: 88, AC: 3               
RB: 114103, SB: 1069085, TC: 88, AC: 2               
RB: 114103, SB: 1069085, TC: 88, AC: 0               
RB: 114103, SB: 1069085, TC: 88, AC: 0               
RB: 114103, SB: 1069085, TC: 88, AC: 4294967295               
RB: 114103, SB: 1069085, TC: 88, AC: 4294967295               
RB: 114103, SB: 1069085, TC: 89, AC: 0               
RB: 114103, SB: 1069085, TC: 89, AC: 0               
RB: 114989, SB: 1069097, TC: 90, AC: 2               
RB: 114989, SB: 1069097, TC: 90, AC: 2               
RB: 114989, SB: 1069097, TC: 90, AC: 1               
RB: 114989, SB: 1069097, TC: 91, AC: 2               
RB: 114989, SB: 1069097, TC: 91, AC: 2               
RB: 115875, SB: 1069109, TC: 91, AC: 3               
RB: 115875, SB: 1069109, TC: 91, AC: 3               
RB: 115875, SB: 1069109, TC: 91, AC: 2               
RB: 115875, SB: 1069109, TC: 92, AC: 3               
RB: 116761, SB: 1069121, TC: 91, AC: 3               
RB: 116761, SB: 1069121, TC: 91, AC: 1               
RB: 116761, SB: 1069121, TC: 91, AC: 0               
RB: 116761, SB: 1069121, TC: 91, AC: 0               
RB: 116761, SB: 1069121, TC: 91, AC: 4294967295               
RB: 116761, SB: 1069121, TC: 92, AC: 0               
RB: 116761, SB: 1069121, TC: 92, AC: 0               
RB: 117647, SB: 1069133, TC: 92, AC: 1               
RB: 117647, SB: 1069133, TC: 92, AC: 1               
RB: 117647, SB: 1069133, TC: 92, AC: 0               
RB: 117647, SB: 1069133, TC: 93, AC: 1               
RB: 117647, SB: 1069133, TC: 93, AC: 1               
RB: 118533, SB: 1069145, TC: 93, AC: 2               
RB: 118533, SB: 1069145, TC: 93, AC: 2               
RB: 118533, SB: 1069145, TC: 93, AC: 2               
RB: 118533, SB: 1069145, TC: 93, AC: 1               
RB: 118533, SB: 1069145, TC: 94, AC: 2               
RB: 119419, SB: 1069157, TC: 94, AC: 3               
RB: 119419, SB: 1069157, TC: 94, AC: 2               
RB: 119419, SB: 1069157, TC: 94, AC: 0               
RB: 119419, SB: 1069157, TC: 94, AC: 0               
RB: 120305, SB: 1069157, TC: 95, AC: 1               
RB: 120305, SB: 1069157, TC: 95, AC: 1               
RB: 120305, SB: 1069157, TC: 95, AC: 0               
RB: 120305, SB: 1069157, TC: 96, AC: 1               
RB: 120305, SB: 1069157, TC: 96, AC: 1               
RB: 121191, SB: 1069181, TC: 96, AC: 2               
RB: 121191, SB: 1069181, TC: 96, AC: 1               
RB: 121191, SB: 1069181, TC: 97, AC: 2               
RB: 121191, SB: 1069181, TC: 97, AC: 2               
RB: 121191, SB: 1069181, TC: 97, AC: 2               
RB: 122077, SB: 1069181, TC: 97, AC: 3               
RB: 122077, SB: 1069181, TC: 97, AC: 2               
RB: 122077, SB: 1069181, TC: 97, AC: 2               
RB: 122077, SB: 1069181, TC: 98, AC: 3               
RB: 122077, SB: 1069193, TC: 97, AC: 3               
RB: 122077, SB: 1069193, TC: 97, AC: 2               
RB: 122077, SB: 1069193, TC: 97, AC: 0               
RB: 122077, SB: 1069193, TC: 97, AC: 0               
RB: 122077, SB: 1069193, TC: 98, AC: 1               
RB: 122077, SB: 1069193, TC: 98, AC: 0               
RB: 122077, SB: 1069193, TC: 99, AC: 1               
RB: 122077, SB: 1069193, TC: 99, AC: 1               
RB: 122077, SB: 1069193, TC: 99, AC: 1               
RB: 122963, SB: 1069205, TC: 99, AC: 2               
RB: 122963, SB: 1069205, TC: 99, AC: 2               
RB: 122963, SB: 1069205, TC: 99, AC: 1               
RB: 122963, SB: 1069205, TC: 100, AC: 2               
RB: 122963, SB: 1069205, TC: 100, AC: 2               
RB: 124735, SB: 1069217, TC: 100, AC: 3               
RB: 124735, SB: 1069217, TC: 100, AC: 2               
RB: 124735, SB: 1069217, TC: 101, AC: 3               
RB: 124735, SB: 1069217, TC: 101, AC: 3               
RB: 124735, SB: 1069217, TC: 101, AC: 3               
RB: 124735, SB: 1069229, TC: 101, AC: 4               
RB: 124735, SB: 1069229, TC: 101, AC: 4               
RB: 124735, SB: 1069229, TC: 101, AC: 4               
RB: 124735, SB: 1069229, TC: 101, AC: 4               
RB: 124735, SB: 1069229, TC: 101, AC: 4               
RB: 124735, SB: 1069229, TC: 101, AC: 4               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 126344, SB: 1074727, TC: 103, AC: 6               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 7               
RB: 139155, SB: 1077745, TC: 106, AC: 6               
RB: 139155, SB: 1077745, TC: 107, AC: 7               
RB: 139155, SB: 1077745, TC: 107, AC: 7               
RB: 142650, SB: 1079261, TC: 107, AC: 8               
RB: 142650, SB: 1079261, TC: 107, AC: 8               
RB: 143536, SB: 1079261, TC: 108, AC: 8               
RB: 143536, SB: 1079261, TC: 108, AC: 7               
RB: 143536, SB: 1079261, TC: 109, AC: 8               
RB: 143536, SB: 1079261, TC: 108, AC: 7               
RB: 143536, SB: 1079261, TC: 109, AC: 8               
RB: 144422, SB: 1079273, TC: 109, AC: 9               
RB: 144422, SB: 1079273, TC: 109, AC: 8               
RB: 144422, SB: 1079273, TC: 110, AC: 9               
RB: 144422, SB: 1079273, TC: 110, AC: 9               
RB: 144422, SB: 1079285, TC: 109, AC: 8               
RB: 144422, SB: 1079285, TC: 109, AC: 8               
RB: 145308, SB: 1079285, TC: 110, AC: 8               
RB: 145308, SB: 1079285, TC: 110, AC: 8               
RB: 145308, SB: 1079285, TC: 110, AC: 7               
RB: 145308, SB: 1079285, TC: 111, AC: 8               
RB: 145308, SB: 1079285, TC: 111, AC: 8               
RB: 146194, SB: 1079297, TC: 111, AC: 9               
RB: 146194, SB: 1079297, TC: 111, AC: 8               
RB: 146194, SB: 1079297, TC: 112, AC: 9               
RB: 146194, SB: 1079297, TC: 112, AC: 9               
RB: 146194, SB: 1079297, TC: 112, AC: 9               
RB: 147080, SB: 1079309, TC: 112, AC: 9               
RB: 147080, SB: 1079309, TC: 112, AC: 8               
RB: 147080, SB: 1079309, TC: 113, AC: 9               
RB: 147080, SB: 1079309, TC: 113, AC: 9               
RB: 147080, SB: 1079321, TC: 112, AC: 9               
RB: 147080, SB: 1079321, TC: 112, AC: 8               
RB: 147080, SB: 1079321, TC: 112, AC: 8               
RB: 147080, SB: 1079321, TC: 113, AC: 9               
RB: 147080, SB: 1079321, TC: 113, AC: 8               
RB: 147080, SB: 1079321, TC: 114, AC: 9               
RB: 147080, SB: 1079321, TC: 114, AC: 9               
RB: 147080, SB: 1079321, TC: 114, AC: 9               
RB: 147966, SB: 1079333, TC: 114, AC: 8               
RB: 147966, SB: 1079333, TC: 114, AC: 8               
RB: 147966, SB: 1079333, TC: 114, AC: 7               
RB: 147966, SB: 1079333, TC: 115, AC: 8               
RB: 147966, SB: 1079333, TC: 115, AC: 8               
RB: 148852, SB: 1079345, TC: 115, AC: 9               
RB: 148852, SB: 1079345, TC: 115, AC: 9               
RB: 148852, SB: 1079345, TC: 115, AC: 8               
RB: 148852, SB: 1079345, TC: 116, AC: 9               
RB: 149738, SB: 1079357, TC: 115, AC: 9               
RB: 149738, SB: 1079357, TC: 115, AC: 1               
RB: 149738, SB: 1079357, TC: 115, AC: 1               
RB: 149738, SB: 1079357, TC: 115, AC: 0               
RB: 149738, SB: 1079357, TC: 116, AC: 1               
RB: 149738, SB: 1079357, TC: 116, AC: 1               
RB: 150624, SB: 1079369, TC: 116, AC: 2               
RB: 150624, SB: 1079369, TC: 116, AC: 2               
RB: 150624, SB: 1079369, TC: 116, AC: 2               
RB: 150624, SB: 1079369, TC: 116, AC: 1               
RB: 150624, SB: 1079369, TC: 117, AC: 2               
RB: 151510, SB: 1079381, TC: 117, AC: 2               
RB: 151510, SB: 1079381, TC: 117, AC: 2               
RB: 151510, SB: 1079381, TC: 117, AC: 1               
RB: 151510, SB: 1079381, TC: 118, AC: 2               
RB: 151510, SB: 1079381, TC: 118, AC: 2               
RB: 152396, SB: 1079393, TC: 118, AC: 3               
RB: 152396, SB: 1079393, TC: 118, AC: 2               
RB: 152396, SB: 1079393, TC: 118, AC: 2               
RB: 153282, SB: 1079393, TC: 119, AC: 1               
RB: 153282, SB: 1079393, TC: 119, AC: 0               
RB: 153282, SB: 1079393, TC: 120, AC: 1               
RB: 153282, SB: 1079393, TC: 120, AC: 1               
RB: 153282, SB: 1079393, TC: 120, AC: 1               
RB: 153282, SB: 1079405, TC: 120, AC: 2               
RB: 153282, SB: 1079405, TC: 120, AC: 2               
RB: 153282, SB: 1079405, TC: 120, AC: 1               
RB: 153282, SB: 1079405, TC: 121, AC: 2               
RB: 153282, SB: 1079405, TC: 121, AC: 2               
RB: 154168, SB: 1079417, TC: 121, AC: 3               
RB: 154168, SB: 1079417, TC: 121, AC: 2               
RB: 154168, SB: 1079417, TC: 122, AC: 3               
RB: 154168, SB: 1079417, TC: 122, AC: 3               
RB: 155054, SB: 1079429, TC: 121, AC: 3               
RB: 155054, SB: 1079429, TC: 121, AC: 2               
RB: 155054, SB: 1079429, TC: 121, AC: 2               
RB: 155054, SB: 1079429, TC: 121, AC: 1               
RB: 155054, SB: 1079429, TC: 122, AC: 2               
RB: 155054, SB: 1079429, TC: 122, AC: 2               
RB: 155940, SB: 1079441, TC: 122, AC: 1               
RB: 155940, SB: 1079441, TC: 122, AC: 1               
RB: 155940, SB: 1079441, TC: 122, AC: 0               
RB: 155940, SB: 1079441, TC: 122, AC: 0               
RB: 155940, SB: 1079441, TC: 123, AC: 1               
RB: 156826, SB: 1079453, TC: 123, AC: 2               
RB: 156826, SB: 1079453, TC: 123, AC: 2               
RB: 156826, SB: 1079453, TC: 123, AC: 1               
RB: 156826, SB: 1079453, TC: 123, AC: 1               
RB: 156826, SB: 1079453, TC: 124, AC: 2               
RB: 157712, SB: 1079465, TC: 124, AC: 3               
RB: 157712, SB: 1079465, TC: 124, AC: 1               
RB: 157712, SB: 1079465, TC: 124, AC: 0               
RB: 157712, SB: 1079465, TC: 124, AC: 0               
RB: 158598, SB: 1079465, TC: 125, AC: 1               
RB: 158598, SB: 1079465, TC: 125, AC: 1               
RB: 158598, SB: 1079465, TC: 125, AC: 0               
RB: 158598, SB: 1079465, TC: 126, AC: 1               
RB: 158598, SB: 1079465, TC: 126, AC: 1               
RB: 159484, SB: 1079477, TC: 126, AC: 2               
RB: 159484, SB: 1079477, TC: 126, AC: 1               
RB: 159484, SB: 1079477, TC: 127, AC: 2               
RB: 159484, SB: 1079477, TC: 127, AC: 2               
RB: 159484, SB: 1079477, TC: 127, AC: 2               
RB: 160370, SB: 1079489, TC: 127, AC: 3               
RB: 160370, SB: 1079489, TC: 127, AC: 2               
RB: 160370, SB: 1079489, TC: 128, AC: 3               
RB: 160370, SB: 1079489, TC: 128, AC: 3               
RB: 160370, SB: 1079501, TC: 127, AC: 3               
RB: 160370, SB: 1079501, TC: 127, AC: 2               
RB: 160370, SB: 1079501, TC: 127, AC: 1               
RB: 160370, SB: 1079501, TC: 128, AC: 2               
RB: 160370, SB: 1079501, TC: 128, AC: 1               
RB: 160370, SB: 1079501, TC: 129, AC: 2               
RB: 160370, SB: 1079501, TC: 129, AC: 1               
RB: 160370, SB: 1079501, TC: 130, AC: 2               
RB: 160370, SB: 1079501, TC: 131, AC: 3               
RB: 160370, SB: 1079501, TC: 131, AC: 2               
RB: 160370, SB: 1079501, TC: 132, AC: 3               
RB: 160370, SB: 1079501, TC: 132, AC: 2               
RB: 160370, SB: 1079501, TC: 133, AC: 3               
RB: 160370, SB: 1079501, TC: 127, AC: 1               
RB: 160370, SB: 1079501, TC: 127, AC: 1               
RB: 161076, SB: 1079501, TC: 128, AC: 1               
RB: 161076, SB: 1079501, TC: 128, AC: 1               
RB: 161076, SB: 1084750, TC: 128, AC: 1               
RB: 161076, SB: 1084750, TC: 128, AC: 1               
RB: 161076, SB: 1084750, TC: 128, AC: 1               
RB: 161076, SB: 1084750, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 162643, SB: 1089996, TC: 128, AC: 1               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 171788, SB: 1093012, TC: 133, AC: 6               
RB: 178407, SB: 1095020, TC: 134, AC: 7               
RB: 178407, SB: 1095020, TC: 134, AC: 6               
RB: 178407, SB: 1095020, TC: 135, AC: 7               
RB: 178407, SB: 1095020, TC: 135, AC: 7               
RB: 178407, SB: 1095020, TC: 135, AC: 7               
RB: 179293, SB: 1095032, TC: 135, AC: 8               
RB: 179293, SB: 1095032, TC: 135, AC: 8               
RB: 179293, SB: 1095032, TC: 135, AC: 7               
RB: 179293, SB: 1095032, TC: 135, AC: 7               
RB: 179293, SB: 1095032, TC: 136, AC: 8               
RB: 179293, SB: 1095032, TC: 136, AC: 7               
RB: 179293, SB: 1095032, TC: 137, AC: 8               
RB: 179293, SB: 1095032, TC: 137, AC: 8               
RB: 179293, SB: 1095032, TC: 137, AC: 8               
RB: 179293, SB: 1095032, TC: 137, AC: 8               
RB: 181951, SB: 1095056, TC: 138, AC: 11               
RB: 181951, SB: 1095056, TC: 138, AC: 11               
RB: 181951, SB: 1095056, TC: 138, AC: 10               
RB: 181951, SB: 1095056, TC: 139, AC: 11               
RB: 181951, SB: 1095056, TC: 139, AC: 10               
RB: 181951, SB: 1095056, TC: 140, AC: 11               
RB: 181951, SB: 1095056, TC: 140, AC: 11               
RB: 181951, SB: 1095056, TC: 140, AC: 11               
RB: 182837, SB: 1095080, TC: 139, AC: 12               
RB: 182837, SB: 1095080, TC: 139, AC: 12               
RB: 182837, SB: 1095080, TC: 139, AC: 11               
RB: 182837, SB: 1095080, TC: 140, AC: 12               
RB: 183723, SB: 1095092, TC: 139, AC: 11               
RB: 183723, SB: 1095092, TC: 139, AC: 11               
RB: 184609, SB: 1095092, TC: 140, AC: 12               
RB: 184609, SB: 1095092, TC: 140, AC: 11               
RB: 184609, SB: 1095092, TC: 141, AC: 12               
RB: 184609, SB: 1095092, TC: 140, AC: 11               
RB: 184609, SB: 1095092, TC: 141, AC: 12               
RB: 185495, SB: 1095104, TC: 141, AC: 9               
RB: 185495, SB: 1095104, TC: 141, AC: 9               
RB: 185495, SB: 1095104, TC: 141, AC: 8               
RB: 185495, SB: 1095104, TC: 142, AC: 9               
RB: 185495, SB: 1095104, TC: 142, AC: 9               
RB: 186381, SB: 1095116, TC: 142, AC: 10               
RB: 186381, SB: 1095116, TC: 142, AC: 10               
RB: 186381, SB: 1095116, TC: 142, AC: 9               
RB: 186381, SB: 1095116, TC: 143, AC: 10               
RB: 186381, SB: 1095128, TC: 142, AC: 9               
RB: 186381, SB: 1095128, TC: 142, AC: 9               
RB: 186381, SB: 1095128, TC: 143, AC: 8               
RB: 186381, SB: 1095128, TC: 143, AC: 7               
RB: 186381, SB: 1095128, TC: 144, AC: 8               
RB: 186381, SB: 1095128, TC: 144, AC: 8               
RB: 186381, SB: 1095128, TC: 144, AC: 8               
RB: 188153, SB: 1095140, TC: 144, AC: 9               
RB: 188153, SB: 1095140, TC: 144, AC: 9               
RB: 188153, SB: 1095140, TC: 144, AC: 8               
RB: 188153, SB: 1095140, TC: 145, AC: 9               
RB: 188153, SB: 1095140, TC: 145, AC: 9               
RB: 189039, SB: 1095152, TC: 145, AC: 9               
RB: 189039, SB: 1095152, TC: 145, AC: 9               
RB: 189039, SB: 1095152, TC: 145, AC: 8               
RB: 189039, SB: 1095152, TC: 146, AC: 9               
RB: 189039, SB: 1095164, TC: 145, AC: 9               
RB: 189039, SB: 1095164, TC: 145, AC: 9               
RB: 189039, SB: 1095164, TC: 145, AC: 8               
RB: 189039, SB: 1095164, TC: 146, AC: 9               
RB: 189039, SB: 1095164, TC: 146, AC: 8               
RB: 189039, SB: 1095164, TC: 147, AC: 9               
RB: 189039, SB: 1095164, TC: 147, AC: 7               
RB: 189039, SB: 1095164, TC: 148, AC: 8               
RB: 189039, SB: 1095164, TC: 148, AC: 7               
RB: 189039, SB: 1095164, TC: 149, AC: 8               
RB: 189039, SB: 1095164, TC: 148, AC: 7               
RB: 189039, SB: 1095164, TC: 150, AC: 9               
RB: 189039, SB: 1095164, TC: 150, AC: 8               
RB: 189039, SB: 1095164, TC: 151, AC: 9               
RB: 189039, SB: 1095164, TC: 151, AC: 9               
RB: 189039, SB: 1095164, TC: 151, AC: 8               
RB: 189039, SB: 1095164, TC: 152, AC: 9               
RB: 189925, SB: 1095176, TC: 146, AC: 4               
RB: 189925, SB: 1095176, TC: 146, AC: 4               
RB: 189925, SB: 1095176, TC: 146, AC: 4               
RB: 189925, SB: 1095176, TC: 146, AC: 4               
RB: 189925, SB: 1095176, TC: 146, AC: 4               
RB: 191552, SB: 1100435, TC: 149, AC: 7               
RB: 191552, SB: 1100435, TC: 149, AC: 6               
RB: 191552, SB: 1100435, TC: 150, AC: 7               
RB: 191552, SB: 1100435, TC: 150, AC: 7               
RB: 191552, SB: 1100435, TC: 150, AC: 7               
RB: 191552, SB: 1100435, TC: 150, AC: 7               
RB: 191552, SB: 1100435, TC: 150, AC: 6               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 191552, SB: 1100435, TC: 151, AC: 7               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
RB: 196567, SB: 1101456, TC: 151, AC: 6               
